response_id,participant_id,is_spam,question_index,map_id,layout_a_id,layout_b_id,map_a_layout_id,map_b_layout_id,chosen_map,chosen_layout_id,other_layout_id,reason_codes,reason_labels,reason_text
response_000392,participant_000351,true,4,map_4,layout_2,layout_0,map_4_layout_2,map_4_layout_0,mapA,map_4_layout_2,map_4_layout_0,0,The shape of the districts,"They are- title, direction, legend(symbols), north areas, distance(scale), labels, grids and index, citation – which make it easier for people like us to understand the basic components of maps."
response_000393,participant_000352,true,0,map_0,layout_4,layout_1,map_0_layout_4,map_0_layout_1,mapA,map_0_layout_4,map_0_layout_1,0,The shape of the districts,"They are- title, direction, legend(symbols), north areas, distance(scale), labels, grids and index, citation – which make it easier for people like us to understand the basic components of maps."
response_000393,participant_000352,true,1,map_1,layout_0,layout_4,map_1_layout_0,map_1_layout_4,mapA,map_1_layout_0,map_1_layout_4,0,The shape of the districts,"They are- title, direction, legend(symbols), north areas, distance(scale), labels, grids and index, citation – which make it easier for people like us to understand the basic components of maps."
response_000393,participant_000352,true,2,map_2,layout_2,layout_1,map_2_layout_2,map_2_layout_1,mapA,map_2_layout_2,map_2_layout_1,0,The shape of the districts,"They are- title, direction, legend(symbols), north areas, distance(scale), labels, grids and index, citation – which make it easier for people like us to understand the basic components of maps."
response_000393,participant_000352,true,3,map_3,layout_0,layout_1,map_3_layout_0,map_3_layout_1,mapA,map_3_layout_0,map_3_layout_1,0,The shape of the districts,"They are- title, direction, legend(symbols), north areas, distance(scale), labels, grids and index, citation – which make it easier for people like us to understand the basic components of maps."
response_000393,participant_000352,true,4,map_4,layout_2,layout_0,map_4_layout_2,map_4_layout_0,mapA,map_4_layout_2,map_4_layout_0,0,The shape of the districts,"They are- title, direction, legend(symbols), north areas, distance(scale), labels, grids and index, citation – which make it easier for people like us to understand the basic components of maps."
response_000394,participant_000353,false,0,map_0,layout_4,layout_3,map_0_layout_4,map_0_layout_3,mapB,map_0_layout_3,map_0_layout_4,0,The shape of the districts,No
response_000394,participant_000353,false,1,map_1,layout_1,layout_3,map_1_layout_1,map_1_layout_3,mapA,map_1_layout_1,map_1_layout_3,1,The winner of election,No
response_000394,participant_000353,false,2,map_2,layout_3,layout_1,map_2_layout_3,map_2_layout_1,mapB,map_2_layout_1,map_2_layout_3,1,The winner of election,No
response_000394,participant_000353,false,3,map_3,layout_0,layout_3,map_3_layout_0,map_3_layout_3,mapA,map_3_layout_0,map_3_layout_3,0|2,The shape of the districts|The distribution inside districts,No
response_000394,participant_000353,false,4,map_4,layout_2,layout_0,map_4_layout_2,map_4_layout_0,mapB,map_4_layout_0,map_4_layout_2,0|1,The shape of the districts|The winner of election,No
response_000395,participant_000354,true,0,map_0,layout_2,layout_4,map_0_layout_2,map_0_layout_4,mapA,map_0_layout_2,map_0_layout_4,1,The winner of election,"What are the features of a map? features of map: They are- title, direction, legend(symbols), north areas, distance(scale), labels, grids and index, citation – which make it easier for people like us to understand the basic components of maps."
response_000395,participant_000354,true,1,map_1,layout_4,layout_3,map_1_layout_4,map_1_layout_3,mapA,map_1_layout_4,map_1_layout_3,1,The winner of election,"What are the features of a map? features of map: They are- title, direction, legend(symbols), north areas, distance(scale), labels, grids and index, citation – which make it easier for people like us to understand the basic components of maps."
response_000395,participant_000354,true,2,map_2,layout_2,layout_4,map_2_layout_2,map_2_layout_4,mapA,map_2_layout_2,map_2_layout_4,1,The winner of election,"What are the features of a map? features of map: They are- title, direction, legend(symbols), north areas, distance(scale), labels, grids and index, citation – which make it easier for people like us to understand the basic components of maps."
response_000395,participant_000354,true,3,map_3,layout_1,layout_2,map_3_layout_1,map_3_layout_2,mapA,map_3_layout_1,map_3_layout_2,1,The winner of election,"What are the features of a map? features of map: They are- title, direction, legend(symbols), north areas, distance(scale), labels, grids and index, citation – which make it easier for people like us to understand the basic components of maps."
response_000395,participant_000354,true,4,map_4,layout_3,layout_4,map_4_layout_3,map_4_layout_4,mapA,map_4_layout_3,map_4_layout_4,1,The winner of election,"What are the features of a map? features of map: They are- title, direction, legend(symbols), north areas, distance(scale), labels, grids and index, citation – which make it easier for people like us to understand the basic components of maps."
response_000396,participant_000355,false,0,map_0,layout_4,layout_3,map_0_layout_4,map_0_layout_3,mapA,map_0_layout_4,map_0_layout_3,0|2,The shape of the districts|The distribution inside districts,I think these maps are still pretty unfair because yellow is less represented in both.
response_000396,participant_000355,false,1,map_1,layout_1,layout_2,map_1_layout_1,map_1_layout_2,mapA,map_1_layout_1,map_1_layout_2,2,The distribution inside districts,
response_000396,participant_000355,false,2,map_2,layout_3,layout_4,map_2_layout_3,map_2_layout_4,mapA,map_2_layout_3,map_2_layout_4,0,The shape of the districts,
response_000396,participant_000355,false,3,map_3,layout_1,layout_0,map_3_layout_1,map_3_layout_0,mapB,map_3_layout_0,map_3_layout_1,2,The distribution inside districts,
response_000396,participant_000355,false,4,map_4,layout_0,layout_4,map_4_layout_0,map_4_layout_4,mapA,map_4_layout_0,map_4_layout_4,3,None of the above,Neither of these maps are very fair and leaves certain colors at a high advantage.
response_000397,participant_000356,false,0,map_0,layout_1,layout_4,map_0_layout_1,map_0_layout_4,mapA,map_0_layout_1,map_0_layout_4,0,The shape of the districts,
response_000397,participant_000356,false,1,map_1,layout_2,layout_0,map_1_layout_2,map_1_layout_0,mapB,map_1_layout_0,map_1_layout_2,1,The winner of election,
response_000397,participant_000356,false,2,map_2,layout_0,layout_4,map_2_layout_0,map_2_layout_4,mapA,map_2_layout_0,map_2_layout_4,2,The distribution inside districts,
response_000397,participant_000356,false,3,map_3,layout_0,layout_1,map_3_layout_0,map_3_layout_1,mapA,map_3_layout_0,map_3_layout_1,0,The shape of the districts,
response_000397,participant_000356,false,4,map_4,layout_1,layout_4,map_4_layout_1,map_4_layout_4,mapB,map_4_layout_4,map_4_layout_1,1,The winner of election,
response_000398,participant_000357,false,0,map_0,layout_1,layout_2,map_0_layout_1,map_0_layout_2,mapB,map_0_layout_2,map_0_layout_1,2|0,The distribution inside districts|The shape of the districts,The ratio of the distribution vs their proximity to each other makes more sense.
response_000398,participant_000357,false,1,map_1,layout_4,layout_2,map_1_layout_4,map_1_layout_2,mapA,map_1_layout_4,map_1_layout_2,0|2,The shape of the districts|The distribution inside districts,
response_000398,participant_000357,false,2,map_2,layout_0,layout_4,map_2_layout_0,map_2_layout_4,mapB,map_2_layout_4,map_2_layout_0,0,The shape of the districts,
response_000398,participant_000357,false,3,map_3,layout_1,layout_3,map_3_layout_1,map_3_layout_3,mapB,map_3_layout_3,map_3_layout_1,2,The distribution inside districts,
response_000398,participant_000357,false,4,map_4,layout_2,layout_4,map_4_layout_2,map_4_layout_4,mapB,map_4_layout_4,map_4_layout_2,0|2,The shape of the districts|The distribution inside districts,
response_000399,participant_000358,false,0,map_0,layout_2,layout_4,map_0_layout_2,map_0_layout_4,mapA,map_0_layout_2,map_0_layout_4,0|1,The shape of the districts|The winner of election,
response_000399,participant_000358,false,1,map_1,layout_2,layout_3,map_1_layout_2,map_1_layout_3,mapB,map_1_layout_3,map_1_layout_2,0|1|2,The shape of the districts|The winner of election|The distribution inside districts,
response_000399,participant_000358,false,2,map_2,layout_2,layout_4,map_2_layout_2,map_2_layout_4,mapA,map_2_layout_2,map_2_layout_4,1|0|2,The winner of election|The shape of the districts|The distribution inside districts,
response_000399,participant_000358,false,3,map_3,layout_4,layout_2,map_3_layout_4,map_3_layout_2,mapA,map_3_layout_4,map_3_layout_2,0|1,The shape of the districts|The winner of election,
response_000399,participant_000358,false,4,map_4,layout_4,layout_2,map_4_layout_4,map_4_layout_2,mapB,map_4_layout_2,map_4_layout_4,1|0|2,The winner of election|The shape of the districts|The distribution inside districts,
response_000400,participant_000359,false,0,map_0,layout_0,layout_1,map_0_layout_0,map_0_layout_1,mapA,map_0_layout_0,map_0_layout_1,1,The winner of election,
response_000400,participant_000359,false,1,map_1,layout_1,layout_2,map_1_layout_1,map_1_layout_2,mapB,map_1_layout_2,map_1_layout_1,2,The distribution inside districts,
response_000400,participant_000359,false,2,map_2,layout_2,layout_4,map_2_layout_2,map_2_layout_4,mapA,map_2_layout_2,map_2_layout_4,0,The shape of the districts,
response_000400,participant_000359,false,3,map_3,layout_1,layout_0,map_3_layout_1,map_3_layout_0,mapB,map_3_layout_0,map_3_layout_1,0|1,The shape of the districts|The winner of election,
response_000400,participant_000359,false,4,map_4,layout_1,layout_0,map_4_layout_1,map_4_layout_0,mapA,map_4_layout_1,map_4_layout_0,0|1,The shape of the districts|The winner of election,
response_000401,participant_000360,false,0,map_0,layout_3,layout_4,map_0_layout_3,map_0_layout_4,mapA,map_0_layout_3,map_0_layout_4,1|2,The winner of election|The distribution inside districts,
response_000401,participant_000360,false,1,map_1,layout_0,layout_4,map_1_layout_0,map_1_layout_4,mapB,map_1_layout_4,map_1_layout_0,0|1,The shape of the districts|The winner of election,
response_000401,participant_000360,false,2,map_2,layout_4,layout_0,map_2_layout_4,map_2_layout_0,mapA,map_2_layout_4,map_2_layout_0,0|2,The shape of the districts|The distribution inside districts,
response_000401,participant_000360,false,3,map_3,layout_4,layout_3,map_3_layout_4,map_3_layout_3,mapB,map_3_layout_3,map_3_layout_4,0|1,The shape of the districts|The winner of election,
response_000401,participant_000360,false,4,map_4,layout_0,layout_4,map_4_layout_0,map_4_layout_4,mapA,map_4_layout_0,map_4_layout_4,0|1,The shape of the districts|The winner of election,
response_000402,participant_000361,false,0,map_0,layout_3,layout_0,map_0_layout_3,map_0_layout_0,mapA,map_0_layout_3,map_0_layout_0,0,The shape of the districts,
response_000402,participant_000361,false,1,map_1,layout_1,layout_3,map_1_layout_1,map_1_layout_3,mapA,map_1_layout_1,map_1_layout_3,0|2,The shape of the districts|The distribution inside districts,
response_000402,participant_000361,false,2,map_2,layout_4,layout_3,map_2_layout_4,map_2_layout_3,mapA,map_2_layout_4,map_2_layout_3,2,The distribution inside districts,
response_000402,participant_000361,false,3,map_3,layout_3,layout_2,map_3_layout_3,map_3_layout_2,mapB,map_3_layout_2,map_3_layout_3,0|2,The shape of the districts|The distribution inside districts,
response_000402,participant_000361,false,4,map_4,layout_2,layout_3,map_4_layout_2,map_4_layout_3,mapA,map_4_layout_2,map_4_layout_3,1,The winner of election,
response_000403,participant_000362,false,0,map_0,layout_2,layout_1,map_0_layout_2,map_0_layout_1,mapB,map_0_layout_1,map_0_layout_2,0,The shape of the districts,
response_000403,participant_000362,false,1,map_1,layout_1,layout_2,map_1_layout_1,map_1_layout_2,mapB,map_1_layout_2,map_1_layout_1,1|0,The winner of election|The shape of the districts,
response_000403,participant_000362,false,2,map_2,layout_4,layout_2,map_2_layout_4,map_2_layout_2,mapA,map_2_layout_4,map_2_layout_2,0|1,The shape of the districts|The winner of election,
response_000403,participant_000362,false,3,map_3,layout_0,layout_2,map_3_layout_0,map_3_layout_2,mapA,map_3_layout_0,map_3_layout_2,0,The shape of the districts,
response_000403,participant_000362,false,4,map_4,layout_3,layout_1,map_4_layout_3,map_4_layout_1,mapA,map_4_layout_3,map_4_layout_1,2,The distribution inside districts,
response_000404,participant_000363,false,0,map_0,layout_1,layout_0,map_0_layout_1,map_0_layout_0,mapA,map_0_layout_1,map_0_layout_0,1|2,The winner of election|The distribution inside districts,
response_000404,participant_000363,false,1,map_1,layout_2,layout_1,map_1_layout_2,map_1_layout_1,mapA,map_1_layout_2,map_1_layout_1,0|1,The shape of the districts|The winner of election,
response_000404,participant_000363,false,2,map_2,layout_4,layout_3,map_2_layout_4,map_2_layout_3,mapB,map_2_layout_3,map_2_layout_4,0,The shape of the districts,
response_000404,participant_000363,false,3,map_3,layout_4,layout_3,map_3_layout_4,map_3_layout_3,mapA,map_3_layout_4,map_3_layout_3,1,The winner of election,
response_000404,participant_000363,false,4,map_4,layout_4,layout_1,map_4_layout_4,map_4_layout_1,mapB,map_4_layout_1,map_4_layout_4,0|1,The shape of the districts|The winner of election,
response_000405,participant_000364,true,0,map_0,layout_3,layout_2,map_0_layout_3,map_0_layout_2,mapA,map_0_layout_3,map_0_layout_2,2,The distribution inside districts,
response_000405,participant_000364,true,1,map_1,layout_2,layout_3,map_1_layout_2,map_1_layout_3,mapB,map_1_layout_3,map_1_layout_2,1,The winner of election,
response_000405,participant_000364,true,2,map_2,layout_1,layout_0,map_2_layout_1,map_2_layout_0,mapA,map_2_layout_1,map_2_layout_0,0,The shape of the districts,
response_000405,participant_000364,true,3,map_3,layout_3,layout_2,map_3_layout_3,map_3_layout_2,mapB,map_3_layout_2,map_3_layout_3,1,The winner of election,
response_000405,participant_000364,true,4,map_4,layout_0,layout_1,map_4_layout_0,map_4_layout_1,mapA,map_4_layout_0,map_4_layout_1,1,The winner of election,
response_000406,participant_000365,true,0,map_0,layout_4,layout_0,map_0_layout_4,map_0_layout_0,mapA,map_0_layout_4,map_0_layout_0,0,The shape of the districts,
response_000406,participant_000365,true,1,map_1,layout_2,layout_3,map_1_layout_2,map_1_layout_3,mapA,map_1_layout_2,map_1_layout_3,1,The winner of election,
